code,name_kanji,name_kana,name_kana_breakdown,name_kana_notes,name_romaji,prefecture_kanji,prefecture_kana,prefecture_kana_breakdown,prefecture_romaji,latitude,longitude
122343,南房総市,みなみぼうそうし,"みなみ,ぼう,そう,し",,Minamiboso Shi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.03333333,139.8333333
122351,匝瑳市,そうさし,"そう,さ,し",,Sosa Shi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.7,140.55
122360,香取市,かとりし,"か,とり,し",,Katori Shi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.88333333,140.4833333
122378,山武市,さんむし,"さん,む,し",,Sanmu Shi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.6,140.4
122386,いすみ市,いすみし,"いすみ,し",,Isumi Shi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.25,140.3833333
122394,大網白里市,おおあみしらさとし,"おお,あみ,しら,さと,し",,Oamishirasato Shi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.51666667,140.3166667
123226,酒々井町,しすいまち,"し,す,い,まち",,Shisui Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.71666667,140.2666667
123293,栄町,さかえまち,"さかえ,まち",,Sakae Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.83333333,140.2333333
123421,神崎町,こうざきまち,"こう,ざき,まち",,Kozaki Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.9,140.4
123471,多古町,たこまち,"た,こ,まち",,Tako Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.73333333,140.4666667
123498,東庄町,とうのしょうまち,"とうの,しょう,まち","Hidden particle (の): とう,の,しょう,まち",Tonosho Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.83333333,140.65
124036,九十九里町,くじゅうくりまち,"く,じゅう,く,り,まち",,Kujukuri Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.53333333,140.4333333
124095,芝山町,しばやままち,"しば,やま,まち",,Shibayama Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.68333333,140.4
124109,横芝光町,よこしばひかりまち,"よこ,しば,ひかり,まち",,Yokoshibahikari Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.65,140.5
124214,一宮町,いちのみやまち,"いちの,みや,まち","Hidden particle (の): いち,の,みや,まち",Ichinomiya Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.36666667,140.3666667
124222,睦沢町,むつざわまち,"むつ,ざわ,まち",,Mutsuzawa Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.35,140.3166667
124231,長生村,ちょうせいむら,"ちょう,せい,むら",,Chosei Mura,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.4,140.35
124249,白子町,しらこまち,"しら,こ,まち",,Shirako Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.45,140.3666667
124265,長柄町,ながらまち,"なが,ら,まち",,Nagara Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.41666667,140.2166667
124273,長南町,ちょうなんまち,"ちょう,なん,まち",,Chonan Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.38333333,140.2333333
124419,大多喜町,おおたきまち,"おお,た,き,まち",,Otaki Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.28333333,140.2333333
124435,御宿町,おんじゅくまち,"おん,じゅく,まち",,Onjuku Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.18333333,140.3333333
124630,鋸南町,きょなんまち,"きょ,なん,まち",,Kyonan Machi,千葉県,ちばけん,"ち,ば,けん",Chiba Ken,35.1,139.8333333
131016,千代田区,ちよだく,"ち,よ,だ,く",,Chiyoda Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.694003,139.753594
131024,中央区,ちゅうおうく,"ちゅう,おう,く",,Chuo Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.666667,139.766667
131032,港区,みなとく,"みなと,く",,Minato Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.658069,139.7516
131041,新宿区,しんじゅくく,"しん,じゅく,く",,Shinjuku Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.701389,139.709722
131059,文京区,ぶんきょうく,"ぶん,きょう,く",,Bunkyo Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.716667,139.75
131067,台東区,たいとうく,"たい,とう,く",,Taito Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.7125,139.78
131075,墨田区,すみだく,"すみ,だ,く",,Sumida Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.7,139.816667
131083,江東区,こうとうく,"こう,とう,く",,Koto Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.666667,139.816667
131091,品川区,しながわく,"しな,がわ,く",,Shinagawa Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.6,139.733333
131105,目黒区,めぐろく,"め,ぐろ,く",,Meguro Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.633333,139.683333
131113,大田区,おおたく,"おお,た,く",,Ota Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.561256,139.71605
131121,世田谷区,せたがやく,"せ,た,がや,く",,Setagaya Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.646572,139.653247
131130,渋谷区,しぶやく,"しぶ,や,く",,Shibuya Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.659444,139.700556
131148,中野区,なかのく,"なか,の,く",,Nakano Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.707397,139.663836
131156,杉並区,すぎなみく,"すぎ,なみ,く",,Suginami Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.683333,139.616667
131164,豊島区,としまく,"と,しま,く",,Toshima Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.732458,139.715406
131172,北区,きたく,"きた,く",,Kita Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.75,139.733333
131181,荒川区,あらかわく,"あら,かわ,く",,Arakawa Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.733333,139.783333
131199,板橋区,いたばしく,"いた,ば,しく",,Itabashi Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.766667,139.683333
131202,練馬区,ねりまく,"ねり,ま,く",,Nerima Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.735622,139.651658
131211,足立区,あだちく,"あだ,ち,く",,Adachi Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.783333,139.8
131229,葛飾区,かつしかく,"かつ,しか,く",,Katsushika Ku,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.733333,139.85
131237,江戸川区,えどがわく,"え,ど,がわ,く",,Edogawa,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.7,139.883333
132012,八王子市,はちおうじし,"はち,おう,じ,し",,Hachioji Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.66666667,139.3
132021,立川市,たちかわし,"たち,かわ,し",,Tachikawa Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.68333333,139.4166667
132039,武蔵野市,むさしのし,"む,さし,の,し",,Musashino Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.71666667,139.55
132047,三鷹市,みたかし,"み,たか,し",,Mitaka Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.68333333,139.55
132055,青梅市,おうめし,"お,うめ,し",,Ome Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.78333333,139.2666667
132063,府中市,ふちゅうし,"ふ,ちゅう,し",,Fuchu Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.66666667,139.4666667
132071,昭島市,あきしまし,"あき,しま,し",,Akishima Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.7,139.35
132080,調布市,ちょうふし,"ちょう,ふ,し",,Chofu Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.65,139.5333333
132098,町田市,まちだし,"まち,だ,し",,Machida Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.53333333,139.4333333
132101,小金井市,こがねいし,"こ,がね,い,し",,Koganei Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.68333333,139.5
132110,小平市,こだいらし,"こ,だいら,し",,Kodaira Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.71666667,139.4666667
132128,日野市,ひのし,"ひ,の,し",,Hino Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.66666667,139.3833333
132136,東村山市,ひがしむらやまし,"ひがし,むら,やま,し",,Higashimurayama Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.75,139.4666667
132144,国分寺市,こくぶんじし,"こく,ぶん,じ,し",,Kokubunji Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.7,139.45
132152,国立市,くにたちし,"くに,たち,し",,Kunitachi Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.68333333,139.4333333
132187,福生市,ふっさし,"ふっ,さ,し",,Fussa Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.73333333,139.3166667
132195,狛江市,こまえし,"こま,え,し",,Komae Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.63333333,139.5666667
132209,東大和市,ひがしやまとし,"ひがし,やまと,し",Irregular reading: 大和 (やまと) does not decompose to two separate kanji readings,Higashiyamato Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.73333333,139.4166667
132217,清瀬市,きよせし,"きよ,せ,し",,Kiyose Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.78333333,139.5166667
132225,東久留米市,ひがしくるめし,"ひがし,く,る,め,し",,Higashikurume Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.75,139.5166667
132233,武蔵村山市,むさしむらやまし,"む,さし,むら,やま,し",,Musashimurayama Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.75,139.3833333
132241,多摩市,たまし,"た,ま,し",,Tama Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.63333333,139.4333333
132250,稲城市,いなぎし,"いな,ぎ,し",,Inagi Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.63333333,139.5
132276,羽村市,はむらし,"は,むら,し",,Hamura Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.76666667,139.3
132284,あきる野市,あきるのし,"あきる,の,し",,Akiruno Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.71666667,139.2833333
132292,西東京市,にしとうきょうし,"にし,とう,きょう,し",,Nishitokyo Shi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.71666667,139.5333333
133035,瑞穂町,みずほまち,"みず,ほ,まち",,Mizuho Machi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.76666667,139.35
133051,日の出町,ひのでまち,"ひ,の,で,まち",,Hinode Machi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.73333333,139.25
133078,檜原村,ひのはらむら,"ひの,はら,むら",,Hinohara Mura,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.71666667,139.1333333
133086,奥多摩町,おくたままち,"おく,た,ま,まち",,Okutama Machi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,35.8,139.0833333
133612,大島町,おおしままち,"おお,しま,まち",,Oshima Machi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,34.75,139.35
133621,利島村,としまむら,"と,しま,むら",,Toshima Mura,東京都,とうきょうと,"とう,きょう,と",Tokyo To,34.51666667,139.2666667
133639,新島村,にいじまむら,"にい,じま,むら",,Niijima Mura,東京都,とうきょうと,"とう,きょう,と",Tokyo To,34.36666667,139.25
133647,神津島村,こうづしまむら,"こう,づ,しま,むら",,Kozushima Mura,東京都,とうきょうと,"とう,きょう,と",Tokyo To,34.2,139.1333333
133817,三宅村,みやけむら,"み,やけ,むら",,Miyake Mura,東京都,とうきょうと,"とう,きょう,と",Tokyo To,34.06666667,139.55
133825,御蔵島村,みくらじまむら,"み,くら,じま,むら",,Mikurajima Mura,東京都,とうきょうと,"とう,きょう,と",Tokyo To,33.88333333,139.5833333
134015,八丈町,はちじょうまち,"はち,じょう,まち",,Hachijo Machi,東京都,とうきょうと,"とう,きょう,と",Tokyo To,33.1,139.7833333
134023,青ヶ島村,,"あお,が,しま",,Aogashima,東京都,とうきょうと,"とう,きょう,と",Tokyo To,32.466361,139.763361
134210,小笠原村,おがさわらむら,"お,がさ,わら,むら",,Ogasawara Mura,東京都,とうきょうと,"とう,きょう,と",Tokyo To,27.08333333,142.1833333
141003,横浜市,よこはまし,"よこ,はま,し",,Yokohama Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.43333333,139.6333333
141305,川崎市,かわさきし,"かわ,さき,し",,Kawasaki Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.51666667,139.7
141500,相模原市,さがみはらし,"さが,み,はら,し",,Sagamihara Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.56666667,139.3666667
142018,横須賀市,よこすかし,"よこ,す,か,し",,Yokosuka Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.26666667,139.6666667
142034,平塚市,ひらつかし,"ひら,つか,し",,Hiratsuka Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.33333333,139.3333333
142042,鎌倉市,かまくらし,"かま,くら,し",,Kamakura Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.31666667,139.5333333
142051,藤沢市,ふじさわし,"ふじ,さわ,し",,Fujisawa Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.33333333,139.4833333
142069,小田原市,おだわらし,"お,だ,わら,し",,Odawara Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.25,139.15
142077,茅ヶ崎市,ちがさきし,"ち,が,さき,し",,Chigasaki Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.33333333,139.4
142085,逗子市,ずしし,"ず,し,し",,Zushi Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.28333333,139.5666667
142107,三浦市,みうらし,"み,うら,し",,Miura Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.13333333,139.6166667
142115,秦野市,はだのし,"はだ,の,し",,Hadano Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.36666667,139.2166667
142123,厚木市,あつぎし,"あつ,ぎ,し",,Atsugi Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.43333333,139.35
142131,大和市,やまとし,"やまと,し",Irregular reading: 大和 (やまと) does not decompose to two separate kanji readings,Yamato Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.48333333,139.45
142140,伊勢原市,いせはらし,"い,せ,はら,し",,Isehara Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.4,139.3
142158,海老名市,えびなし,"え,び,な,し",,Ebina Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.43333333,139.3833333
142166,座間市,ざまし,"ざ,ま,し",,Zama Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.48333333,139.4
142174,南足柄市,みなみあしがらし,"みなみ,あし,がら,し",,Minamiashigara Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.31666667,139.1
142182,綾瀬市,あやせし,"あ,やせ,し",,Ayase Shi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.43333333,139.4166667
143014,葉山町,はやままち,"は,やま,まち",,Hayama Machi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.26666667,139.5833333
143219,寒川町,さむかわまち,"さむ,かわ,まち",,Samukawa Machi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.36666667,139.3833333
143413,大磯町,おおいそまち,"おお,いそ,まち",,Oiso Machi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.3,139.3
143618,中井町,なかいまち,"なか,い,まち",,Nakai Machi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.31666667,139.2166667
143626,大井町,おおいまち,"おお,い,まち",,Oi Machi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.31666667,139.15
143634,松田町,まつだまち,"まつ,だ,まち",,Matsuda Machi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.33333333,139.1333333
143669,開成町,かいせいまち,"かい,せい,まち",,Kaisei Machi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.33333333,139.1166667
143821,箱根町,はこねまち,"はこ,ね,まち",,Hakone Machi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.21666667,139.1
143839,真鶴町,まなづるまち,"ま,なづる,まち",,Manazuru Machi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.15,139.1333333
143847,湯河原町,ゆがわらまち,"ゆ,がわ,ら,まち",,Yugawara Machi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.13333333,139.1
144011,愛川町,あいかわまち,"あい,かわ,まち",,Aikawa Machi,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.51666667,139.3166667
144029,清川村,きよかわむら,"きよ,かわ,むら",,Kiyokawa Mura,神奈川県,かながわけん,"か,な,がわ,けん",Kanagawa Ken,35.46666667,139.2666667
151009,新潟市,にいがたし,"にい,がた,し",,Niigata Shi,新潟県,にいがたけん,"にい,がた,けん",Niigata Ken,37.9,139.0333333
152021,長岡市,ながおかし,"なが,おか,し",,Nagaoka Shi,新潟県,にいがたけん,"にい,がた,けん",Niigata Ken,37.43333333,138.8333333
152048,三条市,さんじょうし,"さん,じょう,し",,Sanjo Shi,新潟県,にいがたけん,"にい,がた,けん",Niigata Ken,37.63333333,138.95
